wav_file_path,model_no,image_file_path,label,score,start_time_sec,end_time_sec,start_time,end_time,min_frequency,max_frequency,box_x1,box_x2,box_y1,box_y2,sonobuoy_id,category,dB_SPL_calibrated,SPL_calibrated_dB
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-050000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-050000_second_900_to_960.png,20Hz,0.15,900.064692014456,901.164843463898,2018-06-23 05:15:00,2018-06-23 05:15:01,10,27,0.646920144557953,11.6484346389771,122.664527893066,140.146728515625,SB59,20-40Hz,NaN,97.9503586645036
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-190000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-190000_second_960_to_1020.png,D,0.12,1013.10581665039,1016.20382080078,2018-06-23 19:16:53,2018-06-23 19:16:56,27,65,531.058166503906,562.038208007813,85.1850967407227,123.269256591797,SB61,D,NaN,96.4070930018759
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-190000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-190000_second_1020_to_1080.png,D,0.66,1061.24893798828,1063.68348083496,2018-06-23 19:17:41,2018-06-23 19:17:43,30,66,412.489379882813,436.834808349609,83.6301345825195,120.425621032715,SB61,D,NaN,92.358541246208
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-190000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-190000_second_2520_to_2580.png,D,0.35,2539.99414367676,2542.26116333008,2018-06-23 19:42:19,2018-06-23 19:42:22,30,74,199.941436767578,222.611633300781,75.7191925048828,120.02220916748,SB61,D,NaN,87.1099660256801
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-190000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-190000_second_2940_to_3000.png,D,0.55,2945.05514297485,2947.88858795166,2018-06-23 19:49:05,2018-06-23 19:49:07,30,53,50.5514297485352,78.8858795166016,96.8370513916016,119.838325500488,SB61,D,NaN,75.3997716033304
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-190000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-190000_second_3540_to_3600.png,D,0.39,3569.67592163086,3571.89442443848,2018-06-23 19:59:29,2018-06-23 19:59:31,29,88,296.759216308594,318.944244384766,61.6001510620117,120.767753601074,SB61,D,NaN,83.2462970676937
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_60_to_120.png,D,0.78,76.0659423828125,78.9021072387695,2018-06-23 20:01:16,2018-06-23 20:01:18,29,69,160.659423828125,189.021072387695,80.7203216552734,120.910194396973,SB61,D,NaN,83.4843702767092
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_240_to_300.png,D,0.24,254.775498962402,256.991358947754,2018-06-23 20:04:14,2018-06-23 20:04:16,30,65,147.754989624023,169.913589477539,84.5563507080078,120.396789550781,SB61,D,NaN,81.9145761365645
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_240_to_300.png,D,0.86,287.933557128906,291.010858154297,2018-06-23 20:04:47,2018-06-23 20:04:51,31,67,479.335571289063,510.108581542969,83.1965484619141,119.014167785645,SB61,D,NaN,82.2291620918311
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_480_to_540.png,D,0.95,517.368048095703,520.491299438477,2018-06-23 20:08:37,2018-06-23 20:08:40,29,71,373.680480957031,404.912994384766,79.4020233154297,120.633018493652,SB61,D,NaN,86.6042000158166
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_1800_to_1860.png,D,0.5,1815.89336395264,1818.42058868408,2018-06-23 20:30:15,2018-06-23 20:30:18,32,67,158.933639526367,184.20588684082,82.7914962768555,118.04573059082,SB61,D,NaN,86.9052914608866
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_2100_to_2160.png,D,0.98,2136.09505004883,2139.12494812012,2018-06-23 20:35:36,2018-06-23 20:35:39,29,68,360.950500488281,391.249481201172,82.3929824829102,120.742858886719,SB61,D,NaN,85.454629043581
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_3300_to_3360.png,D,0.66,3326.41156616211,3329.13168945313,2018-06-23 20:55:26,2018-06-23 20:55:29,30,69,264.115661621094,291.31689453125,80.9702911376953,120.169677734375,SB61,D,NaN,86.3071431688538
J:\2018-06\Recordings\Sonobuoys\Difar\SB61\CC1806SR_DF_SB61_180623-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB61_180623-200000_second_3540_to_3600.png,D,0.99,3577.45450744629,3580.57367858887,2018-06-23 20:59:37,2018-06-23 20:59:40,30,73,374.545074462891,405.736785888672,76.8745040893555,120.37801361084,SB61,D,NaN,84.4648349772293
J:\2018-06\Recordings\Sonobuoys\Difar\SB63\CC1806SR_DF_SB63_180624-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB63_180624-010000_second_240_to_300.png,D,0.15,242.531873703003,245.730146408081,2018-06-24 01:04:02,2018-06-24 01:04:05,26,71,25.3187370300293,57.3014640808105,78.9170379638672,123.542854309082,SB63,D,NaN,108.321925088229
J:\2018-06\Recordings\Sonobuoys\Difar\SB63\CC1806SR_DF_SB63_180624-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB63_180624-010000_second_1620_to_1680.png,D,0.27,1643.71761322021,1646.75653991699,2018-06-24 01:27:23,2018-06-24 01:27:26,50,71,237.176132202148,267.565399169922,79.2064971923828,100.468894958496,SB63,D,NaN,82.8331669148705
J:\2018-06\Recordings\Sonobuoys\Difar\SB63\CC1806SR_DF_SB63_180624-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB63_180624-010000_second_2820_to_2880.png,D,0.83,2829.3943572998,2831.82835922241,2018-06-24 01:47:09,2018-06-24 01:47:11,30,74,93.9435729980469,118.283592224121,76.1606521606445,120.405517578125,SB63,D,NaN,85.8816332121708
